batch,APA,endpoint,channel,channel_iterator,PDE,gain,snr,OV#,HPK_OV_V,FBK_OV_V
5,3,111,5,10,0.45,2741.6923029629515,4.725091168968116,2,3.5,4.5
5,3,111,7,11,0.45,2732.42082617291,5.149013567539133,2,3.5,4.5
5,3,111,37,12,0.45,1971.7452731095464,4.276267053927404,2,3.5,4.5
5,3,111,35,13,0.45,2105.022987087813,3.622994957614156,2,3.5,4.5
5,3,111,32,14,0.45,1921.5448272960143,4.276259413905212,2,3.5,4.5
5,3,111,30,15,0.45,1949.3660471770145,4.204365815122619,2,3.5,4.5
5,3,111,41,16,0.45,1892.818991244397,4.6777909148614265,2,3.5,4.5
5,3,111,43,17,0.45,1956.7308530331336,4.9742001313035225,2,3.5,4.5
5,3,111,44,18,0.45,1920.2967779391813,4.994951671946167,2,3.5,4.5
5,3,111,46,19,0.45,1938.1145782192193,4.8398426790265345,2,3.5,4.5
5,3,111,16,20,0.45,2953.8677508115593,5.5270176221822735,2,3.5,4.5
5,3,111,14,21,0.45,2811.367081802863,4.798293499070061,2,3.5,4.5
5,3,111,13,22,0.45,2979.559616888086,5.522250205613342,2,3.5,4.5
5,3,111,11,23,0.45,2757.9639934390593,4.765681853329446,2,3.5,4.5
5,3,111,10,24,0.45,2511.8055586759738,4.273222143674472,2,3.5,4.5
5,3,111,12,25,0.45,2706.357135445875,4.727352064650288,2,3.5,4.5
5,3,111,17,27,0.45,2480.974893112037,4.389794022457502,2,3.5,4.5
5,3,111,26,28,0.45,2851.511591001022,5.033928817491299,2,3.5,4.5
5,3,111,24,29,0.45,2811.8625462830055,5.32649949678572,2,3.5,4.5
5,3,111,23,30,0.45,2635.7923969182884,4.939795601227727,2,3.5,4.5
5,3,111,21,31,0.45,2459.0158138293114,4.860285238903069,2,3.5,4.5
5,3,111,40,32,0.45,1965.3591776148717,5.0772656661695015,2,3.5,4.5
5,3,111,42,33,0.45,1898.0929729277843,5.007243956951844,2,3.5,4.5
5,3,111,45,34,0.45,1941.7239665514112,5.045911280575854,2,3.5,4.5
5,3,111,47,35,0.45,1999.3933401284833,4.910370744970983,2,3.5,4.5
5,3,111,27,36,0.45,2617.54091008485,5.1862690574066965,2,3.5,4.5
5,3,111,25,37,0.45,2516.9262187409195,5.210428592329681,2,3.5,4.5
5,3,111,22,38,0.45,2622.9451158959287,4.368155026596705,2,3.5,4.5
5,3,111,20,39,0.45,2674.243192589644,4.61414567016506,2,3.5,4.5
5,4,112,0,0,0.45,2044.295142384161,4.6726582019108776,2,3.5,4.5
5,4,112,2,1,0.45,2047.719244969437,4.930784258316504,2,3.5,4.5
5,4,112,5,2,0.45,2062.5996210645044,5.092459586081623,2,3.5,4.5
5,4,112,7,3,0.45,2150.290385445093,5.01696910325644,2,3.5,4.5
5,4,112,6,4,0.45,2079.2382194861343,4.756793650102633,2,3.5,4.5
5,4,112,4,5,0.45,2065.671608468649,4.821639291943406,2,3.5,4.5
5,4,112,3,6,0.45,2097.858949580473,5.158170469504073,2,3.5,4.5
5,4,112,1,7,0.45,2081.980281258161,4.854109856127553,2,3.5,4.5
5,4,112,10,8,0.45,2068.468273522515,4.179576854945605,2,3.5,4.5
5,4,112,12,9,0.45,2069.496791052046,4.513160791138094,2,3.5,4.5
5,4,112,15,10,0.45,2077.0572952427374,4.312921573415635,2,3.5,4.5
5,4,112,17,11,0.45,2091.994239939029,4.808366546338423,2,3.5,4.5
5,4,112,16,12,0.45,2061.1874680433352,4.390612008611153,2,3.5,4.5
5,4,112,14,13,0.45,1924.1760327599832,4.373213574282117,2,3.5,4.5
5,4,112,13,14,0.45,2036.8143680663084,4.436212552311948,2,3.5,4.5
5,4,112,27,20,0.45,2110.9183819717578,4.91003184702853,2,3.5,4.5
5,4,112,25,21,0.45,2099.3983770883183,4.838893097499147,2,3.5,4.5
5,4,112,20,23,0.45,1942.517935953082,4.622847386819336,2,3.5,4.5
5,4,112,21,24,0.45,2084.354569629485,4.551349881447524,2,3.5,4.5
5,4,112,23,25,0.45,2126.7168479786487,4.679152915432132,2,3.5,4.5
5,4,112,24,26,0.45,2166.0289954277523,4.617637960462465,2,3.5,4.5
5,4,112,26,27,0.45,2138.3528452119285,5.233553974017698,2,3.5,4.5
5,4,112,37,28,0.45,2046.3369353574687,4.468450076651517,2,3.5,4.5
5,4,112,35,29,0.45,2164.513088398459,4.413564163897322,2,3.5,4.5
5,4,112,32,30,0.45,2080.90612179519,4.523972082449717,2,3.5,4.5
5,4,112,30,31,0.45,2072.741396625934,4.560120094028351,2,3.5,4.5
5,4,112,31,32,0.45,2026.3678808050504,4.812615563484505,2,3.5,4.5
5,4,112,34,34,0.45,2223.1068241078337,5.07557220573144,2,3.5,4.5
5,4,112,36,35,0.45,2165.2194975243383,5.23886059087261,2,3.5,4.5
5,4,112,47,36,0.45,2130.9091572242232,5.2112665771118305,2,3.5,4.5
5,4,112,45,37,0.45,2099.5016390674164,5.166295873436229,2,3.5,4.5
5,4,112,42,38,0.45,1850.8803517001704,3.7442979425473433,2,3.5,4.5
5,4,112,40,39,0.45,2103.060873782943,5.228183128944532,2,3.5,4.5
5,4,113,0,16,0.45,2644.1040646744996,3.599089710242466,2,3.5,4.5
5,4,113,2,17,0.45,2717.663632578896,3.666400945980124,2,3.5,4.5
5,4,113,7,19,0.45,2749.634734982119,2.8148497370998897,2,3.5,4.5
6,3,111,1,0,0.45,2919.269090204606,3.906630480497218,2,3.5,4.5
6,3,111,3,1,0.45,2864.13297333617,3.662709397540276,2,3.5,4.5
6,3,111,4,2,0.45,2997.37656326728,3.741624823251967,2,3.5,4.5
6,3,111,6,3,0.45,3049.962207039222,3.5156311167483456,2,3.5,4.5
6,3,111,36,4,0.45,2210.0217720947676,3.983892192523485,2,3.5,4.5
6,3,111,34,5,0.45,1954.27921893943,4.3966438256331255,2,3.5,4.5
6,3,111,33,6,0.45,2037.15399274441,4.023744767554527,2,3.5,4.5
6,3,111,0,8,0.45,2633.453662272999,4.664841146973038,2,3.5,4.5
6,3,111,2,9,0.45,2695.9980362905744,5.058105149501235,2,3.5,4.5
6,3,111,5,10,0.45,2771.670773722464,5.1315983930971205,2,3.5,4.5
6,3,111,7,11,0.45,2636.723914407354,5.0107085847383654,2,3.5,4.5
6,3,111,37,12,0.45,1950.2651378780415,4.257332815646662,2,3.5,4.5
6,3,111,35,13,0.45,2105.571511113925,3.628758190568731,2,3.5,4.5
6,3,111,32,14,0.45,1920.388643302504,4.130718254061995,2,3.5,4.5
6,3,111,30,15,0.45,1976.799831547932,3.990286409338653,2,3.5,4.5
6,3,111,41,16,0.45,1879.2241982307933,4.88289588778719,2,3.5,4.5
6,3,111,43,17,0.45,1931.305575651376,4.645437460896536,2,3.5,4.5
6,3,111,44,18,0.45,1925.0821789059096,4.967547337049384,2,3.5,4.5
6,3,111,46,19,0.45,1918.985134201192,4.757806373577696,2,3.5,4.5
6,3,111,16,20,0.45,2934.373616435476,5.492603793995014,2,3.5,4.5
6,3,111,14,21,0.45,2739.3352554720727,4.945094808877509,2,3.5,4.5
6,3,111,13,22,0.45,2981.6481636629646,5.361741048128205,2,3.5,4.5
6,3,111,11,23,0.45,2756.185529039063,4.86403600957935,2,3.5,4.5
6,3,111,10,24,0.45,2627.8048542106194,4.384258906013378,2,3.5,4.5
6,3,111,12,25,0.45,2672.652808538082,4.5904403766515465,2,3.5,4.5
6,3,111,17,27,0.45,2535.920697533823,4.1584240185415675,2,3.5,4.5
6,3,111,26,28,0.45,2765.3170488761516,5.216610650043068,2,3.5,4.5
6,3,111,24,29,0.45,2740.4466027197514,4.877211327448441,2,3.5,4.5
6,3,111,23,30,0.45,2677.9168362973915,5.028137341799415,2,3.5,4.5
6,3,111,21,31,0.45,2471.705152582354,4.8281063276991505,2,3.5,4.5
6,3,111,40,32,0.45,1957.7451673276585,4.995650540627081,2,3.5,4.5
6,3,111,42,33,0.45,1871.6763043973367,4.909431626672679,2,3.5,4.5
6,3,111,45,34,0.45,1947.2500572893225,5.051650792101499,2,3.5,4.5
6,3,111,47,35,0.45,1990.9447161654496,4.91257932563102,2,3.5,4.5
6,3,111,27,36,0.45,2577.0383519890574,4.907789612785022,2,3.5,4.5
6,3,111,25,37,0.45,2545.827983679714,5.20705568284476,2,3.5,4.5
6,3,111,22,38,0.45,2527.217888870233,4.715952009881948,2,3.5,4.5
6,3,111,20,39,0.45,2672.5250073082134,4.813821623891547,2,3.5,4.5
6,4,112,0,0,0.45,2022.007281685418,4.683051271077734,2,3.5,4.5
6,4,112,2,1,0.45,2049.3472224428897,4.8697743681269605,2,3.5,4.5
6,4,112,5,2,0.45,2085.0628415985893,5.009034428062805,2,3.5,4.5
6,4,112,7,3,0.45,2209.5221967524394,5.1941945472172915,2,3.5,4.5
6,4,112,6,4,0.45,2076.9611720131843,4.703594661536546,2,3.5,4.5
6,4,112,4,5,0.45,2120.490457743364,5.042767114558925,2,3.5,4.5
6,4,112,3,6,0.45,2136.176028794798,5.021679611172255,2,3.5,4.5
6,4,112,1,7,0.45,2073.8429230815914,4.852562420907818,2,3.5,4.5
6,4,112,10,8,0.45,2046.1457747677855,4.294496362281067,2,3.5,4.5
6,4,112,12,9,0.45,2068.8568631960916,4.727559839202813,2,3.5,4.5
6,4,112,15,10,0.45,2079.968493717797,4.543003541750888,2,3.5,4.5
6,4,112,17,11,0.45,2122.1559071574648,5.044657793525621,2,3.5,4.5
6,4,112,16,12,0.45,2013.5381853466224,3.952681704909327,2,3.5,4.5
6,4,112,14,13,0.45,1945.4926664012476,4.377798823763548,2,3.5,4.5
6,4,112,13,14,0.45,1965.3568676249088,4.24444713856175,2,3.5,4.5
6,4,112,27,20,0.45,2143.3988723211246,5.107581029764313,2,3.5,4.5
6,4,112,25,21,0.45,2110.6642421571196,4.878841729639039,2,3.5,4.5
6,4,112,20,23,0.45,2051.3294401349212,4.829297216083406,2,3.5,4.5
6,4,112,21,24,0.45,2099.8857977380976,4.551700025425791,2,3.5,4.5
6,4,112,23,25,0.45,2161.6475985131888,4.877240373103442,2,3.5,4.5
6,4,112,24,26,0.45,2138.902622763353,4.575279063816409,2,3.5,4.5
6,4,112,26,27,0.45,2144.3842074059494,5.204308284547806,2,3.5,4.5
6,4,112,37,28,0.45,2042.2819626509945,4.357177013022959,2,3.5,4.5
6,4,112,35,29,0.45,2140.0682685985303,4.51166369539022,2,3.5,4.5
6,4,112,32,30,0.45,2083.986899107477,4.485836681051906,2,3.5,4.5
6,4,112,30,31,0.45,2141.357805359463,4.582206073720989,2,3.5,4.5
6,4,112,31,32,0.45,2045.2080133314937,4.985114549624136,2,3.5,4.5
6,4,112,34,34,0.45,2217.783108475152,5.146368859927492,2,3.5,4.5
6,4,112,36,35,0.45,2170.351216514069,5.194244042753299,2,3.5,4.5
6,4,112,47,36,0.45,2110.2473679866353,5.42116545124294,2,3.5,4.5
6,4,112,45,37,0.45,2103.1097862398906,5.094672453230583,2,3.5,4.5
6,4,112,42,38,0.45,1898.6250939252975,3.241513090159303,2,3.5,4.5
6,4,112,40,39,0.45,2136.28297928385,5.510289451380202,2,3.5,4.5
6,4,113,0,16,0.45,2648.304655951009,3.341405176814591,2,3.5,4.5
6,4,113,2,17,0.45,2870.0077289896176,3.478319971925357,2,3.5,4.5
7,2,109,27,0,0.4,2120.6312198613673,4.281090063369958,1,2.0,3.5
7,2,109,25,1,0.4,2178.321410103435,4.820024883413797,1,2.0,3.5
7,2,109,22,2,0.4,2084.777585555491,4.305700805373768,1,2.0,3.5
7,2,109,20,3,0.4,2073.2018182921106,4.67141222255368,1,2.0,3.5
7,2,109,21,4,0.4,2081.9343970513696,5.0291670594526785,1,2.0,3.5
7,2,109,23,5,0.4,2122.5270228875793,4.987417880070395,1,2.0,3.5
7,2,109,24,6,0.4,2119.3478138841397,4.80259325895447,1,2.0,3.5
7,2,109,26,7,0.4,2139.853222410691,4.786226471181282,1,2.0,3.5
7,2,109,37,8,0.4,2318.3797351444373,4.674109157199801,1,2.0,3.5
7,2,109,35,9,0.4,2220.790183185515,4.638366505249115,1,2.0,3.5
7,2,109,32,10,0.4,2146.088992977101,4.2539354392856845,1,2.0,3.5
7,2,109,30,11,0.4,2177.781060433902,4.568107097303796,1,2.0,3.5
7,2,109,31,12,0.4,2217.366019678034,4.227942587894345,1,2.0,3.5
7,2,109,33,13,0.4,2170.8865117665855,2.711541627775382,1,2.0,3.5
7,2,109,34,14,0.4,2283.870433862852,4.706512980982376,1,2.0,3.5
7,2,109,36,15,0.4,2039.6599765698943,3.4259072740738183,1,2.0,3.5
7,2,109,7,16,0.4,2765.9872876642135,3.56090443665465,1,2.0,3.5
7,2,109,5,17,0.4,2703.590996633054,3.757019971441909,1,2.0,3.5
7,2,109,2,18,0.4,2992.0188889994756,4.056939123217081,1,2.0,3.5
7,2,109,0,19,0.4,2715.3337391004693,3.862598293895318,1,2.0,3.5
7,2,109,1,20,0.4,2930.7883745741738,4.2871822529091554,1,2.0,3.5
7,2,109,3,21,0.4,2493.615242285813,4.28737595068529,1,2.0,3.5
7,2,109,4,22,0.4,3162.0584550218073,4.100141361229684,1,2.0,3.5
7,2,109,6,23,0.4,3024.7616582343885,4.355343830679724,1,2.0,3.5
7,2,109,15,25,0.4,3252.003087422769,3.541464804376008,1,2.0,3.5
7,2,109,12,26,0.4,3055.2642378523333,4.049940265160258,1,2.0,3.5
7,2,109,47,32,0.4,2218.5767994276102,4.69887649760282,1,2.0,3.5
7,2,109,45,33,0.4,2714.802800854747,2.953225606781799,1,2.0,3.5
7,2,109,42,34,0.4,2149.851177091196,4.873414619823458,1,2.0,3.5
7,2,109,40,35,0.4,2225.6837937950695,4.117157378873346,1,2.0,3.5
7,2,109,41,36,0.4,2131.0557505947218,4.188366611224418,1,2.0,3.5
7,2,109,43,37,0.4,2113.40493472738,4.731270745502672,1,2.0,3.5
7,2,109,44,38,0.4,2001.148503383952,4.85224551441153,1,2.0,3.5
7,2,109,46,39,0.4,2460.5933543204264,2.946622200048644,1,2.0,3.5
7,2,109,27,0,0.45,2113.384741442622,4.275017627804172,2,3.5,4.5
7,2,109,25,1,0.45,2173.0959882357533,4.435311388336347,2,3.5,4.5
7,2,109,22,2,0.45,2111.2870732112615,4.393195277944928,2,3.5,4.5
7,2,109,20,3,0.45,2125.454726054256,4.434035491644517,2,3.5,4.5
7,2,109,21,4,0.45,2077.218325878765,5.057932662402549,2,3.5,4.5
7,2,109,23,5,0.45,2065.287496269777,4.561833223147103,2,3.5,4.5
7,2,109,24,6,0.45,2140.038737986665,4.754336039549633,2,3.5,4.5
7,2,109,26,7,0.45,2113.1383948273697,4.697489348408188,2,3.5,4.5
7,2,109,37,8,0.45,2265.687344111762,4.363773808139142,2,3.5,4.5
7,2,109,35,9,0.45,2220.7272919836205,4.3033268294961635,2,3.5,4.5
7,2,109,32,10,0.45,2205.6292450148153,4.264072615604801,2,3.5,4.5
7,2,109,30,11,0.45,2172.7324485997283,4.379622130152718,2,3.5,4.5
7,2,109,31,12,0.45,2261.989308903693,4.067188459918787,2,3.5,4.5
7,2,109,33,13,0.45,2021.0494181033043,2.923893581984969,2,3.5,4.5
7,2,109,34,14,0.45,2268.5364122734054,4.770220403749401,2,3.5,4.5
7,2,109,36,15,0.45,1941.3626829701836,3.5580372638879427,2,3.5,4.5
7,2,109,7,16,0.45,2770.9350168851392,3.601877009098639,2,3.5,4.5
7,2,109,5,17,0.45,2834.528082984704,3.702340496536747,2,3.5,4.5
7,2,109,2,18,0.45,3077.8661013895544,4.350990833695176,2,3.5,4.5
7,2,109,0,19,0.45,2769.208271136388,3.8300077557601258,2,3.5,4.5
7,2,109,1,20,0.45,3114.438468180095,3.656662072262944,2,3.5,4.5
7,2,109,3,21,0.45,2408.3626553829754,3.9716199143394015,2,3.5,4.5
7,2,109,6,23,0.45,3036.8004244084536,4.600582003997376,2,3.5,4.5
7,2,109,15,25,0.45,3149.7448508549087,3.9197954866102744,2,3.5,4.5
7,2,109,12,26,0.45,2987.9661851661417,3.8070728928005986,2,3.5,4.5
7,2,109,47,32,0.45,2214.0149192608046,4.083570392951609,2,3.5,4.5
7,2,109,45,33,0.45,2154.2352966780663,4.059951302390079,2,3.5,4.5
7,2,109,42,34,0.45,2153.5358638853245,4.583636273391095,2,3.5,4.5
7,2,109,40,35,0.45,2105.245780376798,4.460054232807732,2,3.5,4.5
7,2,109,41,36,0.45,2203.668050948166,4.343554009337487,2,3.5,4.5
7,2,109,27,0,0.5,2168.674034305196,3.958864704027585,3,4.0,7.0
7,2,109,25,1,0.5,2170.4628607735,4.445155749629824,3,4.0,7.0
7,2,109,22,2,0.5,2182.9630036521967,4.198785998512116,3,4.0,7.0
7,2,109,20,3,0.5,2077.050772762297,4.122206563569962,3,4.0,7.0
7,2,109,21,4,0.5,2079.6477040811087,4.545943736493677,3,4.0,7.0
7,2,109,23,5,0.5,2144.755103513061,4.5920045771951905,3,4.0,7.0
7,2,109,24,6,0.5,2178.7918417064675,4.709023215316217,3,4.0,7.0
7,2,109,26,7,0.5,2086.4890432250704,4.2965183790697505,3,4.0,7.0
7,2,109,37,8,0.5,2234.492996129275,4.008624336815809,3,4.0,7.0
7,2,109,35,9,0.5,2235.36778639538,4.249608342195023,3,4.0,7.0
7,2,109,32,10,0.5,2246.8777810647193,4.253164153085009,3,4.0,7.0
7,2,109,30,11,0.5,2210.338973160495,4.544164059601373,3,4.0,7.0
7,2,109,31,12,0.5,2242.4118127127704,4.140823205546966,3,4.0,7.0
7,2,109,34,14,0.5,2276.7456095976404,4.519081972320911,3,4.0,7.0
7,2,109,36,15,0.5,1904.0299386820875,3.320587513881455,3,4.0,7.0
7,2,109,7,16,0.5,2842.7757133541927,3.712724852365547,3,4.0,7.0
7,2,109,5,17,0.5,2859.937713273935,3.564507696432484,3,4.0,7.0
7,2,109,2,18,0.5,3035.716523816615,4.1257930740683,3,4.0,7.0
7,2,109,0,19,0.5,2786.3374208671944,3.875990064861215,3,4.0,7.0
7,2,109,1,20,0.5,3058.014782640656,3.6741447889755583,3,4.0,7.0
7,2,109,3,21,0.5,2443.153086778755,3.653943858796536,3,4.0,7.0
7,2,109,4,22,0.5,3120.286274226401,4.314301772491922,3,4.0,7.0
7,2,109,6,23,0.5,2944.6457239212077,4.364793667843178,3,4.0,7.0
7,2,109,15,25,0.5,3142.0169154015925,3.2330796134024578,3,4.0,7.0
7,2,109,12,26,0.5,2989.5033487597557,3.8955549824904794,3,4.0,7.0
7,2,109,47,32,0.5,2190.876022353582,4.272765353875721,3,4.0,7.0
7,2,109,45,33,0.5,2194.8205864819556,4.317378894289241,3,4.0,7.0
7,2,109,42,34,0.5,2160.4264505847696,4.39634391553667,3,4.0,7.0
7,2,109,40,35,0.5,2134.3995738004965,4.494104564919231,3,4.0,7.0
7,2,109,41,36,0.5,2216.091749662129,3.794515809920123,3,4.0,7.0
7,2,109,43,37,0.5,2278.946822507574,4.371092091121229,3,4.0,7.0
7,2,109,46,39,0.5,2122.963657763908,3.6746250770459374,3,4.0,7.0
7,3,111,1,0,0.4,2925.4021162002578,3.883956637860442,1,2.0,3.5
7,3,111,3,1,0.4,2945.2943352609027,3.66723363540585,1,2.0,3.5
7,3,111,4,2,0.4,2951.655385195957,3.600705787427158,1,2.0,3.5
7,3,111,6,3,0.4,3019.9677688106703,3.576190105773956,1,2.0,3.5
7,3,111,36,4,0.4,2251.317387217859,3.8862373793932754,1,2.0,3.5
7,3,111,34,5,0.4,2026.4992266694744,4.668254540062659,1,2.0,3.5
7,3,111,33,6,0.4,1964.910844693599,4.26334858542018,1,2.0,3.5
7,3,111,0,8,0.4,2660.9784512698693,4.968995463503474,1,2.0,3.5
7,3,111,2,9,0.4,2630.066737824505,5.245316112392329,1,2.0,3.5
7,3,111,5,10,0.4,2702.3343115313,4.8801571074158385,1,2.0,3.5
7,3,111,7,11,0.4,2660.6570633623373,4.8341473731041615,1,2.0,3.5
7,3,111,37,12,0.4,1942.4668114057556,4.439420043001709,1,2.0,3.5
7,3,111,35,13,0.4,2010.2269759332269,4.262771284068198,1,2.0,3.5
7,3,111,32,14,0.4,1892.50194378916,4.3220560647736495,1,2.0,3.5
7,3,111,30,15,0.4,1997.2675678657304,4.189690385076867,1,2.0,3.5
7,3,111,41,16,0.4,1891.7385064109087,4.792248197397623,1,2.0,3.5
7,3,111,43,17,0.4,1925.275825134052,5.194515315398207,1,2.0,3.5
7,3,111,44,18,0.4,1972.6483216795348,5.205915517837187,1,2.0,3.5
7,3,111,46,19,0.4,1960.6937351961603,4.880629560297129,1,2.0,3.5
7,3,111,16,20,0.4,2902.132606513698,5.503957843403763,1,2.0,3.5
7,3,111,14,21,0.4,2759.7169297462174,5.0013916685467015,1,2.0,3.5
7,3,111,13,22,0.4,2970.607292993684,5.505468288577818,1,2.0,3.5
7,3,111,11,23,0.4,2783.717017161907,4.779220824545902,1,2.0,3.5
7,3,111,10,24,0.4,2564.306596750219,4.648648183593772,1,2.0,3.5
7,3,111,12,25,0.4,2582.997639082,4.633029858302617,1,2.0,3.5
7,3,111,15,26,0.4,2757.311480353701,2.882468849991925,1,2.0,3.5
7,3,111,17,27,0.4,2526.216773326805,3.938191245096828,1,2.0,3.5
7,3,111,26,28,0.4,2747.843982322128,5.152124782850903,1,2.0,3.5
7,3,111,24,29,0.4,2793.3052357322913,5.556399796499809,1,2.0,3.5
7,3,111,23,30,0.4,2690.509672285461,5.046330801308678,1,2.0,3.5
7,3,111,21,31,0.4,2440.6811356062394,4.83583268329849,1,2.0,3.5
7,3,111,40,32,0.4,1951.1242887681524,5.175505117869318,1,2.0,3.5
7,3,111,42,33,0.4,1952.2918873112433,5.359168198111703,1,2.0,3.5
7,3,111,45,34,0.4,1975.3092954738277,5.125254400690697,1,2.0,3.5
7,3,111,47,35,0.4,2005.48910214823,5.0972700640193125,1,2.0,3.5
7,3,111,27,36,0.4,2813.5841760326875,4.562074672189586,1,2.0,3.5
7,3,111,25,37,0.4,2664.4498236263585,4.637187202669402,1,2.0,3.5
7,3,111,22,38,0.4,2549.304152527418,4.679699926427331,1,2.0,3.5
7,3,111,20,39,0.4,2643.176403742141,4.579686833448796,1,2.0,3.5
7,3,111,1,0,0.45,2900.6732782527274,3.907429104264046,2,3.5,4.5
7,3,111,3,1,0.45,2861.211150459222,3.896575444425358,2,3.5,4.5
7,3,111,4,2,0.45,3021.8011466835783,3.6851171942448846,2,3.5,4.5
7,3,111,6,3,0.45,3061.686387311564,3.7683846812240858,2,3.5,4.5
7,3,111,36,4,0.45,2109.4667400222647,3.876738886968728,2,3.5,4.5
7,3,111,34,5,0.45,2005.4017338327235,4.422843068532347,2,3.5,4.5
7,3,111,33,6,0.45,2054.642172834153,4.08646498520582,2,3.5,4.5
7,3,111,0,8,0.45,2679.9220165448364,4.912322888310848,2,3.5,4.5
7,3,111,2,9,0.45,2600.966681148672,4.800696632262014,2,3.5,4.5
7,3,111,5,10,0.45,2678.3827087734003,4.969250520243604,2,3.5,4.5
7,3,111,7,11,0.45,2718.833851082647,5.137547546300205,2,3.5,4.5
7,3,111,37,12,0.45,1951.7214519967824,4.2793834065887735,2,3.5,4.5
7,3,111,35,13,0.45,2100.6032025349855,3.808243760843168,2,3.5,4.5
7,3,111,32,14,0.45,1887.55174731585,4.024896148485375,2,3.5,4.5
7,3,111,30,15,0.45,1966.1862200671503,4.16173082036344,2,3.5,4.5
7,3,111,41,16,0.45,1889.924785446138,4.683008818910347,2,3.5,4.5
7,3,111,43,17,0.45,1933.91970088807,4.590802984415123,2,3.5,4.5
7,3,111,44,18,0.45,1925.9318511677775,4.851656211882085,2,3.5,4.5
7,3,111,46,19,0.45,2037.9058553723696,4.86544652723756,2,3.5,4.5
7,3,111,16,20,0.45,2909.6594531436795,5.228112421365697,2,3.5,4.5
7,3,111,14,21,0.45,2758.7640159915045,4.651529258927598,2,3.5,4.5
7,3,111,13,22,0.45,2923.4409650045486,5.256023777086737,2,3.5,4.5
7,3,111,11,23,0.45,2816.944433801313,4.82930751364647,2,3.5,4.5
7,3,111,10,24,0.45,2560.2570959058726,4.554002346354754,2,3.5,4.5
7,3,111,12,25,0.45,2590.4772457051245,4.298973764956931,2,3.5,4.5
7,3,111,15,26,0.45,2617.5800331296387,2.9221452811315856,2,3.5,4.5
7,3,111,17,27,0.45,2500.7425387880253,4.232325250519587,2,3.5,4.5
7,3,111,26,28,0.45,2708.2661410647556,5.145621894497072,2,3.5,4.5
7,3,111,24,29,0.45,2800.188574604486,5.360782252109923,2,3.5,4.5
7,3,111,23,30,0.45,2724.8976246530315,5.166733202593175,2,3.5,4.5
7,3,111,21,31,0.45,2480.9223947955206,4.730959098247116,2,3.5,4.5
7,3,111,40,32,0.45,1965.321034579508,5.140457492290103,2,3.5,4.5
7,3,111,42,33,0.45,1882.5485957537796,4.899436684591014,2,3.5,4.5
7,3,111,45,34,0.45,1914.669225833259,4.789212142526309,2,3.5,4.5
7,3,111,47,35,0.45,1996.8095695743375,4.731630050590932,2,3.5,4.5
7,3,111,27,36,0.45,2576.988725317763,5.240091682704853,2,3.5,4.5
7,3,111,25,37,0.45,2515.6973184574413,4.865683808129075,2,3.5,4.5
7,3,111,22,38,0.45,2590.427384235648,4.405141899002833,2,3.5,4.5
7,3,111,20,39,0.45,2604.247021858129,4.392088023382615,2,3.5,4.5
7,3,111,1,0,0.5,2854.8706333674863,3.719516819722256,3,4.0,7.0
7,3,111,3,1,0.5,2907.0849818617917,3.6925774545317553,3,4.0,7.0
7,3,111,4,2,0.5,2951.996401647795,3.664458761682074,3,4.0,7.0
7,3,111,6,3,0.5,2993.8541457325696,3.523875260427581,3,4.0,7.0
7,3,111,36,4,0.5,2354.8568096225276,3.178287839795078,3,4.0,7.0
7,3,111,33,6,0.5,2505.5362604853644,3.3338622404497,3,4.0,7.0
7,3,111,0,8,0.5,3080.136228088096,4.100186999523161,3,4.0,7.0
7,3,111,2,9,0.5,2651.8660684852093,4.739337759148762,3,4.0,7.0
7,3,111,5,10,0.5,2724.938325234082,4.925569797956028,3,4.0,7.0
7,3,111,7,11,0.5,2757.9302127697015,4.900016783625063,3,4.0,7.0
7,3,111,37,12,0.5,1972.607557047944,4.151609156791598,3,4.0,7.0
7,3,111,35,13,0.5,2093.2275609364783,3.901457869536595,3,4.0,7.0
7,3,111,32,14,0.5,1898.2722539441363,3.9842169968976577,3,4.0,7.0
7,3,111,30,15,0.5,1985.989170791192,3.87780924054758,3,4.0,7.0
7,3,111,41,16,0.5,1879.026095497332,4.658943889197702,3,4.0,7.0
7,3,111,43,17,0.5,1971.2687807894608,4.702763499074289,3,4.0,7.0
7,3,111,44,18,0.5,1931.6620369640616,4.634351950615641,3,4.0,7.0
7,3,111,46,19,0.5,2000.923723098721,4.585193856303654,3,4.0,7.0
7,3,111,16,20,0.5,2955.2923480778295,5.075688673830876,3,4.0,7.0
7,3,111,14,21,0.5,2808.677515399276,4.564889626870835,3,4.0,7.0
7,3,111,13,22,0.5,2949.010377990293,5.101902362070501,3,4.0,7.0
7,3,111,11,23,0.5,2772.748813363823,4.807443697676899,3,4.0,7.0
7,3,111,10,24,0.5,2564.6335660104705,4.294477679072904,3,4.0,7.0
7,3,111,12,25,0.5,2649.0896889910473,4.571473296086996,3,4.0,7.0
7,3,111,15,26,0.5,2602.9877734212205,3.051184819608253,3,4.0,7.0
7,3,111,17,27,0.5,2638.5301724939795,4.315370086402889,3,4.0,7.0
7,3,111,26,28,0.5,2797.2078992705847,5.012874771824955,3,4.0,7.0
7,3,111,24,29,0.5,2823.995013454748,4.825667699286475,3,4.0,7.0
7,3,111,23,30,0.5,2731.4821676949937,4.800966582508362,3,4.0,7.0
7,3,111,21,31,0.5,2486.4314644081396,4.474458654247296,3,4.0,7.0
